"Corpus","Utterance"
"brown","that's for babies"
"brown","you do"
"brown","what d ya want one o those for"
"brown","is there anythin ya don't want"
"brown","there must be somethin ya don't want"
"brown","trains"
"brown","you're not a little boy"
"brown","trains are for little boys"
"brown","a tinker box"
"brown","that's for little babies"
"brown","you want to be a baby"
"brown","well stop pickin out baby toys"
"brown","well that's for a big girl"
"brown","that Tickles"
"brown","look at the tent"
"brown","ri there"
"brown","you wan a tent"
"brown","now look at this"
"brown","that's a cow girl"
"brown","cow girl"
"brown","Sarah those are trains"
"brown","you're a goof"
"brown","girls don't play with trains"
"brown","those are for boys"
"brown","are you a boy"
"brown","well what are ya play"
"brown","what d ya want trains for"
"brown","you have a bike"
"brown","hmm"
"brown","what is it"
"brown","cars"
"brown","um"
"brown","it's a horse"
"brown","you have a horse huh"
"brown","two horsies"
"brown","yeah"
"brown","that's for girls"
"brown","mhm"
"brown","big boys"
"brown","you wouldn't have em five minutes"
"brown","what's that"
"brown","oh"
"brown","you're sure"
"brown","baby what"
"brown","baby toys"
"brown","I don't think there are any baby toys"
"brown","here's baby clothes"
"brown","d cha like readin the book"
"brown","d ya like lookin at the book"
"brown","whe your book"
"brown","huh"
"brown","no its in your toybox"
"brown","don't pull everything out"
"brown","wait till I look"
"brown","oh I know what ya can just as_well get"
"brown","c"
"brown","Momma's got somethin"
"brown","no"
"brown","here's some toys"
"brown","hmm"
"brown","ya like all this stuff"
"brown","all these dolls"
"brown","I thought ya didn't like dolls"
"brown","yeah"
"brown","that's like pink elephants"
"brown","yeah"
"brown","those aren't toys"
"brown","those are real watches"
"brown","hmm"
"brown","hmm"
"brown","real nice huh"
"brown","blocks"
"brown","xxx blocks"
"brown","you had blocks like that didn't you"
"brown","or lose everythin huh"
"brown","loo a that little girl asleep"
"brown","she's bigger than you though huh"
"brown","someday you'll be big like her"
"brown","toy box"
"brown","you have a toy box"
"brown","you must have lots o money"
"brown","d ya have lots o money"
"brown","how much money ya got"
"brown","three what"
"brown","three"
"brown","oh three pennies"
"brown","ya got three pennies and you're gonna buy all this"
"brown","is there anythin else you'd like"
"brown","uhhuh"
"brown","yup"
"brown","oh yeah those are for real little babies"
"brown","it's open"
"brown","ya like that"
"brown","be done in a minute"
"brown","you had one of these when you were a baby huh"
"brown","do ya remember"
"brown","no"
"brown","yeah"
"brown","yep"
"brown","no"
"brown","oh"
"brown","xxx"
"brown","oh the television broke down"
"brown","couple o tubes I guess"
"brown","that's gone out to be fixed"
"brown","no it's not in again"
"brown","no come out here Sarah"
"brown","Sarah"
"brown","come here"
"brown","yeah uh"
"brown","xxx"
"brown","come here"
"brown","bring the thing out here"
"brown","you going to draw a picture for me"
"brown","who came to see you last night"
"brown","who came to see you"
"brown","who was here"
"brown","me"
"brown","what"
"brown","huh"
"brown","you don't mean ya made a q"
"brown","yeah"
"brown","that's a q"
"brown","I don't believe"
"brown","is that so"
"brown","huh"
"brown","one minute who is it"
"brown","it's just pourin down"
"brown","it's xxx now"
"brown","it stopped for a minute"
"brown","I just called my Mother"
"brown","oh dear"
"brown","still coming down huh"
"brown","yeah it just stopped"
"brown","it just stopped this minute"
"brown","yeah"
"brown","in through here by the pipe"
"brown","well she's gonna try get somebody"
"brown","yeah that's what I said it's upstairs"
"brown","I don't make em"
"brown","she's not up there xxx"
"brown","oh yeah she is xxx"
"brown","yeah"
"brown","xxx"
"brown","xxx"
"brown","xxx"
"brown","xxx think I invent these things now"
"brown","does does she own the house"
"brown","her Mother"
"brown","oh"
"brown","uh"
"brown","yeah I know"
"brown","huh"
"brown","yeah"
"brown","it'll start again though"
"brown","I guarantee it"
"brown","n not here"
"brown","oh"
"brown","you want some would ya like some Cocoa Puffs"
"brown","no"
"brown","what else"
"brown","what d ya want"
"brown","Cocoa Puffs"
"brown","up after ya had your cereal"
"brown","xxx the refrigerator"
"brown","not for breakfast"
"brown","look at the refrigerator"
"brown","well you're not goin have Seven_up either"
"brown","sh a"
"brown","now she'll tell me it wasn't leakin"
"brown","mhm"
"brown","she"
"brown","n that's enough"
"brown","you can drink that"
"brown","then you can have milk"
"brown","they didn't tell ya Monday"
"brown","Wednesday was the holiday"
"brown","I couldn't get it through my head for two weeks that yesterday was gonna be a holiday anyway"
"brown","ya got your xxx"
"brown","joy this uh"
"brown","that's what I thought"
"brown","huh"
"brown","yeah"
"brown","we how how_come it's doing that"
"brown","well eat it nice"
"brown","you you know"
"brown","you look like an orphan"
"brown","you had a good time last night"
"brown","she was restless all night"
"brown","oh dear"
"brown","no"
"brown","I think she was just over tired"
"brown","who"
"brown","hmm"
"brown","come here"
"brown","yeah read the book out here and look at it"
"brown","dressy"
"brown","Tressy you mean"
"brown","xxx"
"brown","I better send for that doll"
"brown","it's a doll"
"brown","that's xxx doll"
"brown","oh"
"brown","what does she do"
"brown","xxx"
"brown","what'd Mommy do with your slippers"
"brown","d you remember"
"brown","hmm"
"brown","hmm"
"brown","let's see"
"brown","who's that"
"brown","you got a leak"
"brown","upstairs"
"brown","I I believe xxx"
"brown","yeah"
"brown","yeah well put your xxx"
"brown","xxx slippers"
"brown","I can't xxx"
"brown","every time I go up there they're out o them"
"brown","and ya can't have anything but this kind"
"brown","oh they are beautiful"
"brown","I don't know"
"brown","xxx over here"
"brown","ge some"
"brown","ge some"
"brown","you put it a diaper on"
"brown","xxx she go no diaper on"
"brown","no"
"brown","here let's put some kleenex"
"brown","oh Momma's going to diaper the baby"
"brown","look at that"
"brown","here's your xxx"
"brown","oh"
"brown","huh"
"brown","I don't know if we have any pins honey"
"brown","yeah there's an idea"
"brown","oh xxx oh a you sma"
"brown","I'm tellin ya"
"brown","where'd I ever get you from"
"brown","hmm"
"brown","where'd I get you from"
"brown","okay"
"brown","is that bett"
"brown","you hold it"
"brown","huh"
"brown","oh it is huh"
"brown","xxx"
"brown","she stood up a little bit huh"
"brown","yeah"
"brown","well I hate lik to heck to have you feed me"
"brown","you were"
"brown","you were a little grou grouch the other day weren't you"
"brown","yeah"
"brown","o was she cranky"
"brown","she was like a little bear"
"brown","no matter what ya did it didn't please her"
"brown","nothin made her happy"
"brown","Momma had ta give her that doll"
"brown","where'd you get it"
"brown","I got it up at xxx from last year"
"brown","it was one of the yyy"
"brown","well wipe it off"
"brown","don't have her look good lord"
"brown","she got her bottle up on her forehead everything else"
"brown","you're gonna show uh shake uh little baby"
"brown","it is"
"brown","it's a darn good baby if it doesn't wet"
"brown","think"
"brown","still dry"
"brown","I wish you were that good when you were a baby"
"brown","yeah you were a devil"
"brown","weren't cha"
"brown","yeah you used to dribble all over everything and everyone"
"brown","yeah"
"brown","she's a good baby"
"brown","huh"
"brown","yeah very good"
"brown","I'll get the water"
"brown","you listen to Gloria"
"brown","alright"
"brown","you listen to Gloria"
"brown","poot_may_dai_go"
"brown","yeah very good"
"brown","noykedigtonk"
"brown","what d ya want it out fo"
"brown","oh I'll have_to pull too hard"
"brown","you ya pulled out ya break it"
"brown","you break it honey"
"brown","what d ya want it out fo"
"brown","that's to carry your booboos"
"brown","see that's the handle"
"brown","hmm"
"brown","yeah that's the way it goes"
"brown","ya wouldn't want to break it"
"brown","would cha"
"brown","huh"
"brown","you'll break it"
"brown","let me see if I can fix this"
"brown","you listen to Gloria okay"
"brown","okay"
"brown","oh ya got some water in it"
"brown","oh ya got some water in it"
"brown","hmm"
"brown","well let me see"
"brown","oh there's plenty uh water in there"
"brown","listen"
"brown","yeah so what's got the one hole"
"brown","what's this"
"brown","because its got the hole in it"
"brown","just got one hole"
"brown","see"
"brown","it goes down like this"
"brown","what'd we say that one was"
"brown","remember"
"brown","yeah"
"brown","but what is it"
"brown","no that's an r"
"brown","r"
"brown","what's this"
"brown","yeah well this one's got a line goin across it"
"brown","what's the one that has a line goin across"
"brown","that's right"
"brown","we're doin pretty good"
"brown","what's this one xxx"
"brown","she's got them"
"brown","that's a one"
"brown","no that's a t"
"brown","hmm"
"brown","see it has one line goin across and one line down"
"brown","that's right"
"brown","that's an what's this one"
"brown","this is hard"
"brown","what's that"
"brown","no"
"brown","down down down one in the middle"
"brown","that's an e"
"brown","you remember now see"
"brown","that's got the little one in the middle"
"brown","good heavens that's a p"
"brown","here's the a right here see"
"brown","that one has a line goin across"
"brown","see this one has no line"
"brown","see that has nothin in the middle"
"brown","see an a"
"brown","oh excuse"
"brown","an a goes this way an a v goes this way upside down see"
"brown","see that's not right"
"brown","is it"
"brown","that goes that way"
"brown","see that's no right"
"brown","this one that goes that way"
"brown","yeah"
"brown","what's this one"
"brown","that's a z"
"brown","yeah"
"brown","pick out the letter"
"brown","here"
"brown","here on the"
"brown","sit there and pick them up"
"brown","she's gettin big"
"brown","what's it start with"
"brown","what does your name start with"
"brown","pick out the letter your na"
"brown","where's the letter your name starts with"
"brown","no no a s"
"brown","s"
"brown","s"
"brown","pick out Sarah where's the s"
"brown","hmm"
"brown","that's the Sarah there's the Sarah where's the a"
"brown","remember that has a line goin across"
"brown","the a no that's not an a that's an o"
"brown","where's where's the a with the line goin across"
"brown","hmm"
"brown","find the a"
"brown","that's the a"
"brown","that's it"
"brown","where's the r"
"brown","no"
"brown","this goes this way"
"brown","see that goes that way"
"brown","a a"
"brown","both a"
"brown","where's the r"
"brown","what's the one with the one hole"
